id,x0,x1,x2,x3,x4,x5,x6,x7,x8
36,0.034851,0.565559,0.068416,-0.062255,0.133059,0.103456,0.541128,0.182128,0.267911
98,-0.717787,-1.500877,-0.726143,-0.689095,-0.46473,-0.551317,-0.588066,-0.397721,-0.699589
392,0.387028,0.158322,0.429654,0.255431,1.397669,0.982805,1.259272,1.088786,0.428553
69,-0.38265,-0.651497,-0.436576,-0.43341,0.138753,-0.985496,-0.65624,-0.52308,-0.809117
517,1.636691,0.225807,1.587098,1.590169,0.522334,0.505228,0.656634,1.170811,-0.035117
92,-0.243483,-1.05408,-0.297765,-0.29348,-1.623304,-1.019419,-0.705455,-0.578795,-1.55391
552,-0.38549,2.359728,-0.4374,-0.418052,-0.96787,-1.17501,-0.86415,-0.875168,-0.995315
505,-1.26423,-1.431064,-1.147107,-1.087554,2.073741,2.19949,0.376658,0.553561,0.895873
566,0.702284,2.045574,0.672676,0.577953,-0.840484,-0.03868,0.046588,0.105777,-0.809117
163,-0.507616,0.681912,-0.499185,-0.541486,0.344421,-0.053841,-0.440671,-0.533913,-0.951504
358,-1.490873,-0.884204,-1.451091,-1.177143,-0.955772,-0.518531,-0.522153,-0.647665,0.432204
442,-0.098636,-0.814392,-0.148245,-0.196212,-0.582865,-0.704256,-0.982418,-1.005505,-1.484542
15,0.117215,1.919912,0.196105,0.011123,1.248222,1.045345,0.942887,0.637649,1.794006
503,2.545536,0.125743,2.476807,2.921209,-0.209246,0.438898,0.98934,1.325317,-1.119447
176,-1.199475,-0.286147,-1.127336,-1.002515,0.044814,0.474905,0.526062,-0.303315,-0.520693
327,-0.595661,-0.316399,-0.654061,-0.594102,-1.389881,-1.239824,-1.095463,-1.11758,-1.568513
1,1.829821,-0.353632,1.685955,1.908708,-0.826962,-0.487072,-0.023846,0.548144,0.001392
404,-0.507616,-1.009865,-0.563442,-0.528403,-0.678938,-1.111144,-0.850089,-0.732011,-0.878485
24,0.716485,0.486439,0.742699,0.710203,1.120124,0.783815,0.79976,1.103489,0.669515
139,-0.808671,-1.372888,-0.781338,-0.768161,1.426135,0.175472,-0.53295,-0.02474,-0.148296
101,-2.029648,-1.36358,-1.984504,-1.454443,1.468835,-0.543168,-1.114873,-1.26182,0.432204
350,-0.700746,-0.516527,-0.752505,-0.665205,-1.476703,-1.289477,-1.010591,-0.962094,-0.513391
90,0.139936,1.100785,0.107134,0.022215,-0.471135,-0.346452,-0.725418,-0.499092,-0.462277
191,-0.38549,0.49342,-0.409803,-0.419474,-0.631257,-0.726429,-0.724162,-0.52308,-0.429419
383,-0.493416,-0.421117,-0.466645,-0.546037,0.557917,0.480591,-0.375134,-0.518953,-0.119089
11,0.469393,-0.325708,0.479082,0.358672,0.052642,0.471115,0.134849,0.442131,0.110921
314,-1.570681,-0.160486,-1.560245,-1.233456,0.785646,-0.869323,-1.114873,-1.26182,1.282873
352,3.295334,-0.425771,3.38711,3.854074,1.319387,2.500819,3.113641,3.672569,0.527128
235,-0.027632,0.456187,-0.089755,-0.14644,-0.402816,-0.661236,-0.931319,-0.772766,-1.075636
305,-0.717787,1.210157,-0.730674,-0.676012,-1.538617,-0.899456,-0.867038,-0.923145,0.450458
375,0.580158,-0.749234,0.590295,0.380003,0.173624,0.747807,-0.279842,0.130282,0.65126
215,-0.075915,-0.549106,-0.041562,-0.216121,0.444052,0.897523,0.128195,0.183159,1.07477
466,-0.280405,0.337507,-0.246689,-0.335573,-0.68392,0.0864,0.247342,-0.356451,-0.911343
486,0.145616,-0.567723,0.092306,0.031601,-0.708116,-0.708046,-0.463019,-0.54191,-1.469938
250,1.934906,0.993739,1.933096,2.016784,0.308838,1.066192,2.290035,2.117192,1.436213
339,2.664822,1.158961,2.600377,3.106075,0.750064,0.454059,1.782814,2.375132,-0.053372
103,-1.207427,0.02568,-1.15411,-1.014176,0.294605,-0.139691,-0.34224,-0.48052,0.486968
206,-1.207427,-0.469986,-1.196536,-1.022424,0.892395,-0.606845,-0.894408,-0.758321,0.446807
345,-1.098366,-1.065715,-1.061432,-0.947908,0.175047,-0.24165,-0.665279,-0.736396,-0.652127
346,-0.58714,-0.090674,-0.630582,-0.596093,-0.889588,-0.879367,-1.020585,-1.04288,-0.9369
317,1.162387,-0.097655,1.101054,1.058322,0.078262,0.139464,0.303839,0.788802,-0.016862
499,1.835501,0.45386,1.887787,1.891644,0.863928,1.138207,1.632155,1.629686,0.132826
478,-0.749028,-1.09364,-0.74056,-0.710995,0.586383,-0.418088,-0.448455,-0.753936,-0.119089
47,-0.271884,-0.146523,-0.246689,-0.342115,1.383436,0.355511,0.424367,0.631459,1.15509
456,-0.709266,2.327149,-0.704313,-0.681985,-0.198572,-0.352516,-0.215937,-0.741555,-0.04607
211,-0.649623,-0.081366,-0.677951,-0.645296,-0.544436,-0.669764,-0.779781,-0.902509,-1.017221
490,-0.533178,0.733108,-0.567973,-0.535798,-1.027649,-0.991939,-0.899681,-0.936557,-0.97706
113,-1.027362,0.209518,-0.960928,-0.912073,1.127241,0.491962,-0.301813,-0.47046,0.402996
359,-1.332393,-0.225644,-1.324225,-1.070205,0.323071,-0.848666,-0.774633,-0.899156,-1.115796
344,-0.686545,-0.893512,-0.697722,-0.667195,1.326504,-0.597559,-0.611921,-0.423515,0.720628
532,-0.127037,-0.68873,-0.173371,-0.225791,-0.255504,-0.602486,-0.89491,-0.776893,-0.659428
261,0.915295,0.877386,0.783889,0.79126,-0.693171,-0.785368,-0.751909,-0.530044,-0.904042
4,1.750297,-1.151816,1.776573,1.826229,0.280372,0.53934,1.371011,1.428493,-0.00956
226,-1.047243,-0.891185,-1.044132,-0.925156,0.636199,-0.513983,-1.03147,-0.948165,-0.08623
464,-0.271884,-0.248914,-0.316713,-0.334435,-1.54431,-0.841464,-0.504827,-0.521532,-1.305645
277,1.329956,0.160649,1.191672,1.271629,-0.50743,-0.862311,-0.107964,0.245323,-0.955155
257,0.338746,-0.469986,0.462606,0.166127,2.643065,2.351102,1.958584,1.941793,2.140845
260,1.755977,1.808213,1.685955,1.800632,0.259022,0.084505,0.792227,1.145533,0.008694
301,-0.473535,0.139706,-0.475295,-0.522146,-0.84333,-0.055736,-0.257368,-0.462464,-0.111787
537,-0.692225,1.198521,-0.642527,-0.706729,1.938527,0.963854,-0.548016,-0.093094,1.166043
403,-0.337208,-0.725963,-0.362022,-0.418905,0.172912,-0.302863,-0.701061,-0.645343,-0.27973
233,1.81278,1.982743,1.74774,1.8888,-0.339479,0.057973,0.83617,0.889399,-1.327551
487,1.508885,-0.10929,1.488242,1.456496,0.892395,0.766758,1.717529,1.817982,0.041553
141,0.563117,-0.288475,0.540867,0.449684,0.060471,0.177367,0.071195,0.271117,0.180289
68,-1.447987,-0.456023,-1.366651,-1.150124,0.728714,0.700428,2.814833,-0.133333,1.093024
363,0.673883,-0.232625,0.602652,0.521071,0.035563,-0.372605,-0.3789,-0.014681,-1.155957
379,-0.865474,-0.106963,-0.768981,-0.834144,1.796196,2.104733,1.005662,0.380483,1.403355
51,-0.138398,-0.686403,-0.196026,-0.236314,-1.388458,-0.829146,-0.881727,-0.817389,-1.674391
195,-0.345728,-0.68873,-0.388796,-0.393877,-1.206274,-0.96048,-0.628619,-0.648697,0.063458
239,0.946536,4.651889,0.882746,0.755709,0.125231,0.482486,0.664167,1.010888,-0.00956
161,1.437881,-0.779486,1.414099,1.428055,-0.670398,0.268334,0.382935,1.231685,-0.257825
169,0.239341,-0.544452,0.175098,0.088198,0.155832,-0.483092,-0.788192,-0.286549,-0.115438
212,3.971288,-0.190738,3.97613,5.244841,1.269571,0.895628,2.903973,2.852321,-0.597362
120,-0.771749,-1.970944,-0.767334,-0.715545,-0.187185,-0.71051,-0.673942,-0.585243,-0.527994
367,-0.544538,-0.295456,-0.562618,-0.558835,-0.28824,-0.617647,-0.563459,-0.738976,-0.425768
171,-0.198041,0.079202,-0.252456,-0.254516,-0.418473,-0.785747,-0.379403,-0.375022,-0.77991
348,-0.754709,-0.758542,-0.780514,-0.717252,-0.398546,-0.861932,-0.790076,-0.662883,-0.648476
409,-0.527497,-0.318726,-0.558499,-0.536936,-0.676803,-0.740642,-0.711733,-0.577505,0.563638
112,0.037691,0.083856,0.241414,-0.071072,-1.280286,2.254449,2.655385,0.749595,-0.39291
524,-1.215664,-0.839989,-1.19324,-1.028681,-0.102498,-0.381891,-0.822342,-0.638637,-1.550259
62,0.034851,0.665623,0.183336,-0.026135,0.607733,1.828041,1.565613,0.970134,0.501572
393,2.125195,0.695875,2.159642,2.139081,1.447485,1.977758,2.413074,2.7672,1.279223
75,0.551757,0.083856,0.499677,0.463051,-0.333074,-0.380943,0.111622,0.450385,-0.049721
124,-0.215082,-0.674768,-0.241747,-0.288361,-1.794101,-0.58922,-0.098925,-0.539588,-1.422476
231,-0.797311,1.812867,-0.832414,-0.73716,-1.959205,-1.254796,-0.90985,-1.181213,0.209496
285,-0.439453,-0.207027,-0.500009,-0.471806,-0.884606,-1.178422,-1.091521,-1.186398,-0.418466
448,0.114375,0.011717,0.093953,0.013683,-0.888165,-0.499201,-0.007901,-0.507346,-1.236277
460,0.838611,1.829157,0.792127,0.785003,0.186433,0.126198,0.149413,0.396991,-0.067976
218,1.61113,0.528326,1.554146,1.635674,-0.180069,0.497647,0.482119,0.979935,1.030958
467,-1.266502,-0.276839,-1.273149,-1.048305,-0.942962,-0.94873,-0.929185,-1.113014,-0.480532
525,-1.578066,-1.440373,-1.542121,-1.233172,0.515218,-0.531039,-0.792838,-0.87233,-0.487834
80,-0.760389,0.391029,-0.747974,-0.720665,0.98491,-0.203179,-0.538474,-0.68584,0.110921
472,0.22514,-1.014519,0.184572,0.091042,-1.094545,-0.357254,-0.419453,-0.430995,-0.454976
549,-0.939318,1.144999,-0.95063,-0.834144,-1.027649,-0.726239,-0.920522,-1.051341,0.600147
527,-0.507616,-1.633519,-0.536668,-0.53011,-0.450497,-0.782146,-0.743497,-0.579053,-0.447674
168,0.949377,1.254371,0.993959,0.937732,0.607733,1.060506,1.595745,1.428493,-0.998966
351,0.460872,-0.016208,0.623248,0.294964,1.988342,2.502714,2.543646,1.941793,2.056873
57,0.165497,0.535307,0.147501,0.005719,1.233989,0.609461,0.508485,0.833426,0.786345
560,-0.021952,1.829157,-0.024262,-0.154973,0.208495,0.156521,-0.55467,-0.151647,-1.002617
424,-1.245485,-0.039478,-1.237314,-1.038635,0.792763,-0.398189,-1.002707,-0.754452,2.651977
355,-0.445133,-0.051114,-0.413922,-0.480907,-0.623429,-0.010252,0.178289,-0.129206,-1.017221
42,1.403799,1.284623,1.49648,1.277317,-0.394988,2.172958,1.53046,1.307519,1.819562
217,-1.115407,-0.421117,-1.1088,-0.949046,-1.125857,-0.857952,-0.389949,-0.985566,0.556336
286,-0.621222,0.342161,-0.580742,-0.608323,-0.733736,-0.061421,-0.289509,-0.28397,-0.816419
135,-0.38549,0.740089,-0.42216,-0.422603,-0.413491,-0.885621,-0.523408,-0.56435,-0.827372
521,2.982918,0.537634,3.028755,3.373421,0.472519,2.013766,1.785325,2.532475,0.654911
278,-0.152598,-0.337343,-0.23598,-0.234892,-1.201293,-1.209502,-0.86415,-0.94249,-0.871183
504,-1.380108,-1.493895,-1.255437,-1.155243,4.770911,2.26582,0.106726,0.09288,2.067826
97,-1.232704,0.151341,-1.2299,-1.024984,0.429819,-0.972798,-1.029135,-1.057093,-1.685343
84,-0.604181,-0.846971,-0.618637,-0.601781,0.061894,-0.619543,-0.593716,-0.781278,0.976194
553,-1.361647,0.616755,-1.357589,-1.111729,-0.281835,-0.915186,-0.613176,-0.931141,-0.436721
469,-0.712106,-0.258223,-0.642115,-0.699903,1.504417,0.833088,0.165734,0.173358,0.530779
87,1.389599,1.233427,1.236982,1.197683,-0.431994,0.308132,0.728197,0.871601,0.516175
22,0.344426,-1.170433,0.433773,0.140814,0.77853,2.068725,1.492795,1.254641,2.589911
19,-0.166799,-1.147162,-0.185728,-0.251957,0.101747,-0.43685,-0.27821,-0.028609,0.267911
265,1.875263,2.753002,1.801287,2.17321,-0.118866,0.188738,0.601392,0.968328,-0.155598
38,0.245021,1.375378,0.147089,0.124887,-0.177222,-1.005016,-0.813805,-0.514052,-0.900391
479,0.602879,0.051277,0.734461,0.457647,0.444052,1.610099,1.692419,1.109679,1.239062
17,0.568798,0.323544,0.664438,0.409297,1.468835,1.854573,1.047093,1.389802,1.286524
189,-0.518977,-0.788794,-0.541199,-0.543761,-1.107354,-0.602865,-0.63226,-0.835187,-0.527994
178,-0.317327,0.681912,-0.410215,-0.365436,-2.40897,-1.610136,-1.094848,-1.214049,-1.521051
164,2.596659,0.640025,2.476807,2.932585,-0.85187,0.192528,0.547405,1.240713,-0.038768
451,1.551487,1.328837,1.471766,1.524754,0.486752,-0.106715,0.962975,1.075889,-0.542598
290,0.080293,0.102473,0.167272,-0.011061,-0.625564,1.198852,0.595114,0.441099,-0.3564
67,-0.800151,-0.058095,-0.830767,-0.741711,-1.065367,-1.086507,-0.649209,-0.686614,-1.079287
110,-1.235545,-0.535144,-1.213835,-1.037213,0.522334,-0.384734,-0.57074,-0.803203,-0.831023
556,-1.126767,0.069894,-1.121981,-0.976065,0.280372,-0.555297,-1.051784,-0.973959,-0.075277
150,-0.320167,0.346815,-0.348429,-0.385345,1.219756,-0.539188,-0.721149,-0.579569,2.659279
321,1.713375,0.086183,1.611812,1.760815,-1.150054,-0.354411,0.335226,0.731023,0.424902
526,-0.18952,-0.12558,-0.186552,-0.295187,0.792763,0.179262,-0.587439,-0.448793,-0.323542
18,1.61397,0.665623,1.566503,1.720997,0.138753,-0.031099,0.742007,1.188093,-0.838325
446,1.028901,2.033938,1.043388,0.929199,0.256887,0.512808,1.016961,0.877275,-0.360051
432,1.719055,0.058258,1.723026,1.692556,1.205523,0.844459,1.563102,1.985643,-0.319891
523,-0.118517,-0.141869,-0.133416,-0.238589,0.199243,0.050392,-0.438788,-0.286033,-0.3564
418,-0.405371,-1.65679,-0.45676,-0.454741,-0.605638,-0.879367,-0.818576,-0.642248,-0.834674
272,2.164957,0.395683,2.279094,2.377985,-0.167259,1.738969,1.640943,1.544566,-0.330843
153,-0.845593,-1.445027,-0.869073,-0.776409,0.083955,-1.008427,-0.866033,-0.801139,0.067109
509,0.378508,1.084495,0.48732,0.21732,1.56135,1.566511,1.433786,0.935828,-0.016862
288,-0.814352,0.155995,-0.751681,-0.741711,-1.150054,0.260754,0.049475,0.179548,2.860081
258,0.435311,0.909965,0.750937,0.337342,1.034726,3.924075,2.872586,2.290012,2.494987
228,-0.428092,1.089149,-0.4374,-0.450759,-1.233317,-0.550559,-0.432134,-0.736654,-1.086589
476,0.02065,0.288638,0.018164,-0.103779,-0.501736,0.122408,-0.479215,-0.47304,-1.115796
423,-0.132717,-0.037151,-0.103348,-0.22636,-0.412068,0.196319,0.097561,-0.020613,0.132826
64,-0.411051,1.058897,-0.382205,-0.443365,1.127241,0.414261,0.301328,0.511001,0.34093
137,-0.766069,-0.907474,-0.778867,-0.7255,0.002115,-0.671849,-0.675072,-0.520243,-0.283381
343,1.577048,0.556251,1.562384,1.533287,0.114556,0.560187,1.224118,1.583257,0.987147
302,1.693494,1.063551,1.760097,1.684024,0.828346,1.505866,1.751427,2.03981,1.596855
561,-0.831392,2.345765,-0.877311,-0.764748,-1.556408,-1.303122,-1.114873,-1.26182,-2.744117
8,-0.320167,0.58883,-0.18408,-0.384207,2.201839,1.68401,1.219096,1.150692,1.9656
502,-0.450813,-0.691057,-0.441519,-0.507926,1.383436,0.07882,-0.370614,-0.416035,0.479666
28,0.333066,1.391668,0.429654,0.220449,0.842579,1.23865,0.998129,0.995412,0.4176
457,-0.260524,1.387014,-0.324127,-0.332729,-0.601368,-0.990992,-0.766849,-0.7284,-0.70324
136,-0.686545,-0.60961,-0.710491,-0.65781,0.621966,-0.822323,-0.663898,-0.591176,-1.725504
365,1.792899,0.579522,1.723026,1.814853,-0.345884,0.165996,0.115389,0.746242,-0.706891
384,-0.240643,-1.296095,-0.254516,-0.321637,-0.905956,-0.352327,-0.477457,-0.52308,-0.710542
81,-0.223602,-0.798102,-0.225682,-0.383638,0.814113,0.931636,0.352803,0.540406,0.476015
306,-0.263364,-0.80741,-0.325363,-0.334435,-0.800631,-0.982274,-1.09653,-1.177705,-0.655777
282,1.497524,-0.258223,1.451171,1.393926,0.522334,0.755387,0.926565,1.179323,0.297119
475,-0.368449,-0.828354,-0.373967,-0.420896,-0.424166,-0.410318,-0.38229,-0.467881,-0.389259
118,0.469393,0.84248,0.565581,0.363223,1.362087,1.342883,1.563102,1.183192,1.03826
55,-0.740508,-0.12558,-0.767334,-0.699334,-0.079725,-0.940202,-0.733704,-0.674233,0.395694
557,-1.336086,1.999032,-1.347292,-1.090967,-1.076753,-1.035338,-1.114873,-1.26182,-0.254174
284,-0.351408,-0.835335,-0.324951,-0.393308,-1.293808,-0.161864,0.285006,-0.387404,-1.385966
256,1.540126,2.206141,1.714788,1.57026,-0.267602,1.932274,1.124934,1.689012,0.297119
426,-1.035883,-1.002884,-1.008296,-0.913779,0.128078,-0.057631,-0.319515,-0.689709,0.413949
387,-0.070234,-0.72829,-0.148245,-0.16578,-1.857438,-1.06187,-0.858124,-1.04239,-0.747051
497,-0.470694,-0.460677,-0.474471,-0.497118,-0.503871,-0.531418,-0.661764,-0.65076,-1.042777
298,0.037691,-0.26055,-0.030853,-0.06197,-2.177683,-0.988149,-0.804137,-0.90741,-0.644825
157,0.770448,0.039642,0.676795,0.640807,-1.559255,-0.608551,-0.468292,-0.547068,0.118223
249,-0.740508,-1.014519,-0.745503,-0.707013,0.351537,-0.497685,-0.571494,-0.506314,0.260609
342,-0.871154,-1.007538,-0.843535,-0.799162,0.493868,-0.2534,-0.437281,-0.400043,-0.130042
508,0.61708,-0.835335,0.524391,0.469024,-0.148756,-0.705393,-0.421085,-0.08484,-0.367353
267,-0.152598,0.593484,-0.198085,-0.26703,-1.195599,-0.412213,-0.603634,-0.709312,-0.644825
338,-1.158009,-0.409482,-1.135162,-0.978625,0.308838,-0.589031,-0.799618,-0.803976,0.286166
360,-0.450813,-0.28382,-0.516897,-0.463558,-1.56566,-1.475202,-1.099882,-1.121268,-1.035476
12,1.432201,1.282296,1.66536,1.331355,0.073992,2.680858,1.477729,1.621948,2.137194
210,1.832661,0.663296,1.760097,1.806321,-0.388583,0.577243,0.944142,1.204343,-0.170202
533,1.801419,0.321217,1.760097,1.831917,-0.341614,0.510913,0.797249,1.35627,1.293826
167,0.753407,-0.113944,0.713866,0.658156,-0.548706,-0.237291,-0.057493,0.434393,0.297119
79,-0.359929,-0.30011,-0.36161,-0.422603,0.212053,-0.168308,-0.62661,-0.664689,-0.341796
369,2.238801,0.607446,2.274975,2.352388,0.707364,1.725703,1.958584,2.609857,0.045204
437,-0.024792,-0.770177,-0.090167,-0.124256,-0.838349,-0.860226,-0.67118,-0.502445,-0.3564
485,-0.476375,-0.670114,-0.375615,-0.506788,-0.086842,0.886153,0.823615,-0.011843,0.987147
408,1.097064,0.31889,1.063983,0.957925,0.515218,0.493857,0.392979,1.014241,0.658562
308,-0.17816,-1.531128,-0.258635,-0.252241,-1.608359,-1.29251,-1.080246,-1.147836,-1.630579
414,0.284783,2.448156,0.195281,0.18376,-0.936557,-1.1047,-0.526547,-0.555322,0.14743
41,-0.902396,0.479458,-0.826648,-0.807125,1.874478,0.330874,0.195866,0.200441,0.304421
276,-0.794471,-1.193704,-0.831178,-0.734601,-0.182915,-1.243615,-1.096204,-1.175848,0.519826
146,-0.660984,-0.630553,-0.534609,-0.633919,0.906628,1.244335,0.967997,0.650804,3.163109
405,-0.905236,-0.162813,-0.888845,-0.810254,0.287488,-0.563636,-0.494155,-0.50554,-1.188815
35,0.742046,0.535307,0.746818,0.610375,-0.018523,0.554502,0.577537,0.290462,0.308072
13,0.489274,1.084495,0.483201,0.363507,-0.878913,-0.078478,0.13284,0.12177,0.129175
166,-0.944998,-2.229249,-0.955573,-0.845521,-0.029909,-0.890359,-0.797107,-0.823838,-1.572164
173,-0.865474,-1.065715,-0.896259,-0.802575,0.301721,-0.889033,-0.818199,-0.595561,-0.89674
531,-0.697906,0.169958,-0.690308,-0.678856,0.372887,-0.185933,-0.587564,-0.705443,0.172987
388,-0.811511,-0.881877,-0.765686,-0.747684,-0.904533,0.133779,0.149413,-0.550679,-0.00591
205,0.281943,-0.607283,0.280545,0.175512,-0.540877,-0.160348,-0.166973,-0.209683,-0.794513
6,1.170908,0.160649,1.138125,1.095295,-0.123136,0.088295,0.300072,0.646935,-0.064325
144,-0.959199,-1.005211,-0.97658,-0.852062,-1.311599,-1.003499,-0.83226,-1.058692,-1.506447
540,-0.734828,-1.128546,-0.713374,-0.716683,0.247636,0.14515,-0.269044,-0.592724,0.023298
30,1.278833,1.354435,1.352314,1.231812,0.714481,1.598728,1.796625,1.946952,1.355892
435,-0.041833,0.076875,-0.034972,-0.157532,0.686015,0.169787,0.298817,0.405245,-0.520693
31,-0.649623,-0.137215,-0.578271,-0.60946,1.034726,0.895628,0.414323,0.074825,1.786704
203,-0.090115,1.037954,-0.016848,-0.162367,2.557666,1.373206,0.841192,1.105036,1.604157
59,-1.564717,-1.745219,-1.549947,-1.224071,0.082532,-0.978294,-0.856115,-1.060652,-0.469579
95,1.741776,0.870405,1.66536,1.732374,-0.397123,0.510913,0.72443,0.977872,1.034609
37,-0.311646,-0.202373,-0.3855,-0.372831,-0.46473,-1.263703,-0.793214,-0.507861,-1.258183
331,-0.325847,0.014044,-0.306827,-0.400703,-0.040584,0.154625,-0.222591,-0.500897,-0.184806
237,1.804259,0.505055,1.669479,1.851826,-0.911649,-0.395347,0.020348,0.291494,-1.258183
10,0.537556,0.919273,0.442011,0.406453,-1.017686,-0.713542,-0.700684,-0.404686,-1.035476
389,1.540126,0.912292,1.521194,1.476405,0.330188,0.520389,1.21533,1.371746,0.647609
324,-0.547378,-0.949362,-0.574975,-0.560257,-0.685343,-0.737042,-0.864527,-0.825385,-0.633872
179,-0.37413,-1.449681,-0.439872,-0.415492,-0.638374,-1.262187,-0.999455,-0.91876,-1.261834
220,-0.135558,-1.42641,-0.168428,-0.244562,0.007097,-0.326553,-0.626736,-0.60072,-1.648834
50,-0.672344,0.537634,-0.710491,-0.64558,-0.710963,-1.036286,-0.906837,-0.974217,-1.155957
401,-0.624062,-1.95,-0.652001,-0.603488,-0.543724,-0.983979,-0.78769,-0.79856,-0.768957
368,2.153597,-0.47464,2.015476,2.534411,-0.179357,-0.35479,0.351548,0.921641,-0.345447
29,0.977778,-0.986595,0.94865,0.853831,0.150139,0.21527,0.124931,0.789576,-0.265127
78,1.719055,1.089149,2.130809,1.678336,2.294354,4.568425,3.598263,2.875535,3.995524
204,-0.470694,-0.160486,-0.44811,-0.491999,0.234114,0.027651,-0.109847,-0.276232,0.413949
214,0.01781,1.051916,0.037111,-0.125678,-0.123136,0.497647,0.285006,0.404988,1.545741
127,1.383918,-0.088347,1.294648,1.374017,-1.009858,-0.455991,0.049099,0.189608,0.490619
46,-1.684571,-0.57005,-1.658278,-1.288347,-0.737294,-0.85113,-0.9155,-1.109197,-0.155598
554,-0.354249,2.241047,-0.390031,-0.39985,-1.076753,-0.873682,-0.337092,-0.657467,-0.89674
449,1.980348,0.286311,1.900144,2.073666,0.034139,0.249383,0.858769,1.717385,-0.940551
564,2.110995,0.721473,2.060786,2.343856,1.041842,0.21906,1.947285,2.320965,-0.312589
297,-0.672344,-0.267531,-0.698958,-0.636479,0.236249,-0.856626,-0.777772,-0.355161,-0.70324
491,1.057302,-1.410121,0.932174,0.959062,-1.279575,-0.799203,-0.556804,-0.184147,-2.159966
492,1.102744,0.295619,1.088697,1.00144,0.266139,0.46543,0.354059,0.740309,1.111279
181,1.977508,1.694187,2.089619,1.866047,1.262455,3.389643,2.007548,2.59696,2.129892
427,-0.944998,0.626063,-0.954749,-0.838979,-0.594251,-0.889033,-0.661136,-0.899672,0.746185
471,-0.59282,2.059536,-0.622756,-0.58301,-0.629123,-0.840327,-0.817697,-0.648697,0.154732
515,-0.79163,-0.158159,-0.791224,-0.749959,0.607733,-0.36673,-0.574758,-0.592724,0.421251
445,-0.607021,1.303239,-0.591451,-0.607469,0.472519,-0.230469,-0.431757,-0.159385,0.0306
506,-0.541698,0.174612,-0.514838,-0.573909,0.94221,0.205794,-0.088504,-0.703122,1.140487
93,-0.19236,-0.230298,-0.221152,-0.28381,0.415586,-0.430028,-0.615938,-0.544747,-0.633872
453,0.114375,-1.235591,0.077889,-0.030401,0.96356,-0.22592,-0.249208,0.4135,-0.59006
357,-0.073075,-0.716655,-0.142066,-0.174028,-0.635527,-0.936601,-0.926297,-0.723241,-1.415174
544,-0.073075,0.328198,-0.090579,-0.199341,-0.041296,-0.048155,-0.651846,-0.65076,-0.699589
26,0.128576,0.521345,0.224115,-0.028694,0.643316,1.56272,0.674211,1.003666,1.607807
356,-0.305966,-0.162813,-0.283349,-0.406391,0.842579,0.493857,0.090781,0.183417,0.815553
227,0.247862,-0.87955,0.225762,0.084216,-0.900263,0.099666,-0.298172,-0.286807,0.253307
377,-0.18952,2.075826,-0.250397,-0.263902,-1.508016,-1.081769,-0.955299,-0.973701,-1.426127
234,-1.295188,-0.786467,-1.308161,-1.067361,-0.834079,-1.202869,-0.907465,-0.831834,-0.951504
341,-1.284111,-0.57005,-1.249259,-1.064801,-0.821981,-0.228573,-0.057493,-0.670622,0.819204
129,1.60829,1.356762,1.582979,1.527599,0.36577,1.033974,2.080367,1.701909,1.42526
289,-0.78311,-0.093001,-0.815526,-0.736307,-0.656877,-1.028326,-0.813679,-0.701316,0.735232
539,-1.827998,1.431228,-1.797089,-1.377937,-0.688901,0.294866,0.046713,-0.90999,0.822855
145,-0.632582,-1.079677,-0.570856,-0.631644,1.340737,0.478696,-0.649083,-0.487226,0.669515
138,0.233661,-0.400174,0.201048,0.066014,1.447485,0.495752,0.817337,0.962653,0.530779
410,-0.78595,-0.400174,-0.802345,-0.7255,-0.553687,-0.970524,-0.765468,-0.720146,-0.768957
56,1.443561,-0.167467,1.381147,1.413834,0.636199,0.423736,0.54615,1.058091,0.384741
216,-0.635423,-0.218663,-0.603397,-0.633351,-0.194302,0.209585,-0.281725,-0.451373,0.567289
281,-0.678025,-1.226283,-0.730262,-0.647287,-1.297366,-1.154922,-0.833014,-0.549132,1.056515
16,0.156977,0.195555,0.114137,0.084216,0.164372,-0.612909,-0.186433,0.094686,-0.823721
444,1.108425,-0.567723,1.051626,0.95309,-0.49035,0.357406,0.253619,0.351336,-0.334494
547,-1.098366,-0.630553,-1.075848,-0.950184,-0.540166,-0.44879,-0.567727,-0.632962,-0.520693
270,0.046211,-0.574704,-0.068748,-0.063392,-2.282296,-1.470464,-1.023849,-1.100607,-1.108494
44,-0.271884,0.586503,-0.269756,-0.350931,0.055489,0.006804,-0.077958,0.09288,-0.23957
34,0.568798,-0.328035,0.619129,0.433188,0.543684,0.97712,0.58507,0.73773,0.680468
371,0.301824,-1.414775,0.234,0.16186,-1.190618,-0.66332,-0.688883,-0.576473,-0.330843
310,-0.689385,-0.041805,-0.726555,-0.671746,-0.585,-0.981895,-0.916128,-0.965705,0.454109
538,-1.817206,1.442863,-1.811917,-1.354046,-1.094545,-1.052963,-1.114873,-1.26182,0.213147
72,0.872693,1.217138,0.915698,0.780737,0.764297,1.490705,1.009428,0.787254,0.421251
73,-0.092956,-0.814392,-0.063393,-0.201331,0.308838,0.448373,-0.136966,0.045677,-0.546249
279,-0.078755,-0.956343,-0.122707,-0.191946,-0.085419,-0.520426,-0.552536,-0.304605,1.089373
196,-0.101476,0.698202,-0.055155,-0.18768,1.682331,0.423736,0.623991,0.421496,0.081713
